-137, 17, -121, 32.580657
-133, 25, -123, 32.585815
-133, 25, -123, 32.591156
-133, 21, -123, 32.596282
-133, 21, -123, 32.600677
-142, 24, -124, 32.605957
-142, 24, -124, 32.610717
-131, 21, -119, 32.615692
-131, 21, -119, 32.620788
-133, 25, -121, 32.62564
-133, 25, -121, 32.631134
-132, 24, -116, 32.635894
-132, 24, -116, 32.640594
-133, 27, -121, 32.645599
-133, 27, -121, 32.651
-141, 25, -117, 32.655639
-141, 25, -117, 32.660675
-136, 20, -122, 32.665771
-136, 20, -122, 32.671051
-133, 21, -117, 32.676086
-137, 19, -123, 32.685668
-137, 19, -123, 32.690612
-136, 20, -126, 32.695556
-136, 20, -126, 32.700531
-140, 24, -120, 32.705596
-140, 24, -120, 32.71112
-134, 28, -118, 32.716033
-134, 28, -118, 32.720672
-138, 24, -118, 32.725494
-138, 24, -118, 32.73059
-139, 23, -121, 32.735443
-139, 23, -121, 32.740509
-135, 27, -119, 32.745391
-135, 27, -119, 32.751068
-139, 27, -119, 32.755645
-139, 27, -119, 32.760467
-134, 20, -120, 32.765441
-134, 20, -120, 32.770782
-139, 27, -119, 32.77536
-139, 27, -119, 32.780731
-137, 23, -119, 32.785583
-137, 23, -119, 32.790893
-140, 22, -116, 32.795593
-140, 22, -116, 32.800384
-138, 22, -118, 32.805358
-138, 22, -118, 32.810333
-135, 25, -117, 32.81546
-135, 25, -117, 32.820343
-141, 25, -119, 32.825439
-141, 25, -119, 32.830993
-133, 23, -119, 32.83554
-133, 23, -119, 32.840301
-131, 29, -119, 32.845581
-131, 29, -119, 32.850463
-139, 27, -121, 32.855346
-139, 27, -121, 32.860473
-135, 29, -121, 32.865325
-137, 23, -121, 32.874908
-137, 23, -121, 32.880462
-140, 20, -120, 32.885589
-140, 20, -120, 32.890228
-139, 27, -121, 32.895294
-139, 27, -121, 32.900268
-137, 23, -127, 32.905273
-137, 23, -127, 32.911193
-142, 24, -118, 32.915496
-142, 24, -118, 32.920196
-135, 19, -123, 32.925201
-135, 19, -123, 32.930145
-136, 26, -118, 32.93518
-140, 24, -120, 32.945556
-140, 24, -120, 32.950622
-139, 23, -117, 32.955352
-139, 23, -117, 32.960418
-138, 24, -122, 32.96524
-138, 24, -122, 32.970062
-140, 20, -120, 32.975189
-140, 20, -120, 32.980621
-139, 21, -119, 32.990509
-141, 25, -115, 32.995605
-141, 25, -115, 33.000061
-143, 27, -119, 33.005096
-143, 27, -119, 33.010162
-136, 24, -116, 33.015167
-136, 24, -116, 33.02005
-144, 28, -122, 33.02539
-144, 28, -122, 33.030487
-145, 29, -121, 33.035247
-145, 29, -121, 33.040069
-141, 29, -121, 33.045166
-141, 29, -121, 33.050018
-141, 31, -127, 33.054992
-141, 31, -127, 33.060211
-134, 30, -120, 33.065185
-134, 30, -120, 33.070556
-141, 31, -123, 33.075286
-141, 31, -123, 33.080078
-137, 25, -127, 33.084991
-137, 25, -127, 33.090332
-137, 33, -121, 33.09497
-137, 33, -121, 33.100067
-135, 29, -115, 33.105072
-135, 29, -115, 33.110473
-137, 25, -119, 33.115173
-137, 25, -119, 33.119842
-137, 23, -121, 33.124908
-137, 23, -121, 33.130126
-135, 33, -115, 33.134826
-135, 33, -115, 33.139984
-136, 26, -120, 33.145141
-136, 26, -120, 33.150299
-139, 29, -121, 33.155059
-139, 29, -121, 33.159851
-136, 26, -122, 33.165039
-136, 26, -122, 33.169982
-140, 32, -124, 33.174926
-140, 32, -124, 33.179779
-137, 27, -115, 33.184967
-137, 27, -115, 33.190521
-140, 32, -122, 33.194946
-140, 32, -122, 33.199707
-137, 37, -117, 33.204956
-137, 37, -117, 33.209777
-134, 26, -120, 33.214813
-134, 26, -120, 33.219757
-136, 30, -126, 33.249786
-139, 31, -121, 33.259643
-132, 32, -126, 33.264617
-132, 32, -126, 33.270233
-140, 30, -122, 33.274932
-140, 30, -122, 33.279602
-139, 27, -119, 33.284729
-138, 26, -122, 33.310028
-138, 30, -126, 33.314727
-138, 30, -126, 33.31958
-137, 35, -129, 33.324707
-137, 35, -129, 33.329498
-132, 26, -118, 33.334716
-132, 26, -118, 33.33963
-137, 29, -121, 33.344543
-137, 29, -121, 33.350006
-141, 35, -119, 33.354766
-141, 31, -123, 33.369628
-132, 20, -124, 33.384521
-140, 28, -122, 33.404632
-136, 30, -124, 33.424346
-135, 29, -121, 33.449401
-133, 25, -125, 33.513977
-133, 25, -125, 33.519683
-140, 26, -122, 33.524719
-140, 26, -122, 33.529357
-138, 24, -124, 33.534454
-138, 24, -124, 33.539306
-128, 32, -126, 33.544311
-128, 32, -126, 33.549713
-131, 27, -123, 33.554382
-131, 27, -123, 33.559295
-130, 30, -126, 33.569183
-132, 28, -128, 33.574523
-132, 28, -128, 33.579193
-137, 23, -123, 33.584228
-137, 29, -131, 33.599426
-137, 23, -127, 33.60437
-137, 23, -127, 33.609222
-129, 25, -123, 33.614166
-136, 26, -122, 33.629791
-137, 23, -121, 33.634246
-137, 23, -121, 33.639129
-140, 26, -116, 33.644256
-140, 26, -116, 33.64923
-138, 28, -118, 33.653991
-138, 28, -118, 33.659088
-135, 29, -123, 33.664245
-135, 29, -123, 33.669464
-138, 20, -120, 33.674224
-138, 20, -120, 33.679107
-137, 25, -119, 33.684204
-137, 25, -119, 33.689361
-140, 22, -128, 33.694061
-140, 22, -128, 33.698974
-140, 30, -122, 33.70401
-140, 30, -122, 33.709533
-141, 25, -117, 33.714202
-141, 25, -117, 33.719146
-135, 25, -123, 33.724426
-135, 25, -123, 33.729187
-139, 19, -115, 33.733947
-139, 19, -115, 33.738983
-142, 26, -120, 33.743957
-142, 26, -120, 33.749389
-132, 28, -122, 33.75415
-132, 28, -122, 33.75949
-134, 30, -122, 33.763977
-134, 30, -122, 33.768951
-136, 24, -126, 33.773895
-136, 24, -126, 33.7789
-132, 22, -124, 33.789489
-135, 21, -119, 33.798889
-139, 25, -125, 33.803955
-139, 25, -125, 33.808929
-131, 23, -123, 33.813995
-131, 23, -123, 33.819152
-135, 29, -125, 33.824401
-135, 29, -125, 33.829284
-135, 25, -123, 33.834014
-135, 25, -123, 33.838897
-138, 24, -126, 33.843963
-138, 24, -126, 33.848724
-135, 21, -117, 33.858947
-129, 31, -121, 33.869262
-137, 25, -117, 33.873992
-137, 25, -117, 33.878723
-133, 25, -123, 33.883819
-133, 25, -123, 33.888885
-133, 23, -125, 33.893707
-133, 23, -125, 33.898742
-133, 31, -117, 33.903747
-133, 31, -117, 33.909179
-134, 30, -124, 33.913909
-134, 30, -124, 33.918762
-142, 22, -126, 33.923919
-142, 22, -126, 33.928649
-135, 23, -125, 33.938629
-140, 30, -124, 33.943664
-140, 30, -124, 33.949188
-136, 28, -120, 33.953979
-136, 28, -120, 33.95874
-134, 22, -130, 33.963714
-134, 22, -130, 33.968994
-136, 24, -118, 33.973571
-136, 24, -118, 33.978912
-133, 27, -117, 33.983642
-133, 27, -117, 33.989196
-133, 25, -119, 33.993743
-133, 25, -119, 33.998657
-136, 24, -120, 34.003631
-136, 24, -120, 34.008514
-130, 22, -128, 34.013519
-130, 22, -128, 34.018859
-134, 16, -124, 34.023498
-134, 16, -124, 34.029235
-132, 20, -124, 34.033752
-132, 20, -124, 34.038513
-135, 23, -121, 34.043823
-135, 23, -121, 34.048553
-138, 24, -120, 34.058502
-133, 27, -123, 34.063598
-133, 27, -123, 34.068969
-135, 23, -121, 34.073577
-135, 23, -121, 34.078491
