This test messed up

-133, 25, -123, 66.714782
-136, 32, -122, 66.7247
-134, 30, -124, 66.734436
-134, 30, -124, 66.739776
-138, 26, -122, 66.745239
-138, 26, -122, 66.749847
-138, 26, -120, 66.755157
-138, 26, -120, 66.759674
-139, 25, -121, 66.764862
-139, 25, -121, 66.770141
-137, 29, -123, 66.774902
-137, 29, -123, 66.779724
-138, 24, -120, 66.78482
-138, 24, -120, 66.789581
-134, 28, -122, 66.794708
-134, 28, -122, 66.799652
-140, 24, -116, 66.804687
-140, 24, -116, 66.810058
-140, 22, -122, 66.814971
-138, 28, -120, 66.824523
-138, 28, -120, 66.82962
-142, 28, -122, 66.834808
-142, 28, -122, 66.839477
-137, 27, -117, 66.844818
-137, 27, -117, 66.850158
-143, 27, -119, 66.854766
-143, 27, -119, 66.859588
-139, 29, -125, 66.864532
-139, 29, -125, 66.869506
-139, 29, -119, 66.874511
-139, 29, -119, 66.879486
-142, 22, -118, 66.884643
-142, 22, -118, 66.889953
-139, 27, -119, 66.894866
-139, 27, -119, 66.899444
-133, 21, -121, 66.904418
-133, 21, -121, 66.909667
-138, 24, -116, 66.914947
-138, 24, -116, 66.919403
-136, 26, -120, 66.924468
-136, 26, -120, 66.92987
-145, 25, -119, 66.934661
-145, 25, -119, 66.939697
-140, 26, -122, 66.944519
-140, 26, -122, 66.949523
-142, 22, -118, 66.95462
-142, 22, -118, 66.95935
-140, 26, -120, 66.964385
-140, 26, -120, 66.970123
-142, 22, -124, 66.974639
-142, 22, -124, 66.979492
-144, 26, -116, 66.994354
-144, 26, -116, 66.999267
-141, 23, -123, 67.009735
-141, 29, -119, 67.024383
-141, 29, -119, 67.029235
-134, 26, -120, 67.039276
-137, 23, -117, 67.08966
-143, 27, -123, 67.094604
-143, 27, -123, 67.099273
-142, 24, -114, 67.104248
-139, 25, -115, 67.114105
-139, 25, -115, 67.119384
-138, 28, -128, 67.124145
-138, 28, -128, 67.129547
-137, 27, -117, 67.134399
-137, 27, -117, 67.139221
-138, 28, -122, 67.149078
-140, 28, -124, 67.154113
-139, 23, -115, 67.164184
-139, 23, -125, 67.174316
-139, 23, -125, 67.179199
-136, 24, -118, 67.184112
-136, 24, -118, 67.188995
-145, 23, -121, 67.194183
-145, 23, -121, 67.199005
-134, 24, -118, 67.218994
-137, 27, -123, 67.223968
-137, 27, -123, 67.229187
-139, 27, -119, 67.234039
-139, 27, -119, 67.238861
-140, 22, -122, 67.24411
-140, 22, -122, 67.24942
-142, 24, -120, 67.254211
-142, 24, -120, 67.25888
-142, 26, -120, 67.264129
-142, 26, -120, 67.268859
-140, 30, -114, 67.278869
-140, 26, -120, 67.283905
-140, 26, -120, 67.289306
-140, 20, -122, 67.294158
-140, 20, -122, 67.298828
-134, 24, -124, 67.308959
-140, 28, -120, 67.313873
-139, 19, -121, 67.323791
-139, 19, -121, 67.329254
