0, -91.539
0, -91.14
0, -90.379
0, -89.361
0, -88.499
0, -87.538
0, -86.571
0, -85.597
0, -84.675
0, -83.684
0, -82.723
0, -81.783
0, -80.79
0, -79.822
0, -78.882
0, -77.874
0, -76.891
0, -75.934
0, -75.037
0, -74.071
0, -73.012
0, -72.116
0, -71.226
0, -70.191
0, -69.294
0, -68.392
0, -67.531
0, -66.603
0, -65.649
0, -64.648
0, -63.689
0, -62.783
0, -61.744
0, -60.798
0, -59.877
0, -58.908
0, -57.854
0, -56.414
0, -55.347
0, -54.389
0, -53.431
0, -52.413
0, -51.478
0, -50.55
0, -49.606
0, -48.462
0, -47.305
0, -46.13
0, -45.114
0, -43.994
0, -42.895
0, -41.777
0, -40.705
0, -39.692
0, -38.705
0, -37.7
0, -36.718
0, -35.659
0, -34.54
0, -33.148
0, -31.753
0, -30.548
0, -29.34
0, -28.606
0, -24.488
0, -21.491
0, -19.179
0, -17.107
0, -15.712
0, -14.266
0, -13.004
0, -12.043
0, -10.987
0, -9.904
0, -8.299
0, -10.618
0, -9.352
0, -8.767
0, -7.836
0, -7.11
0, -7.086
0, -8.536
0, -9.408
0, -9.609
0, -9.778
0, -10.593
0, -11.38
0, -12.304
0, -13.023
0, -13.049
0, -12.782
0, -12.916
0, -12.99
0, -12.833
0, -13.008
0, -13.393
0, -13.318
0, -13.309
0, -13.638
0, -13.529
0, -13.639
0, -13.903
0, -13.83
0, -13.863
0, -14.128
0, -13.962
0, -14.023
0, -14.126
0, -14.674
0, -14.582
0, -14.683
0, -14.963
0, -14.934
0, -14.956
0, -15.144
0, -15.271
0, -15.316
0, -15.354
0, -15.527
0, -15.6
0, -15.576
0, -15.688
0, -15.816
0, -15.788
0, -15.759
0, -15.563
0, -14.9
0, -13.971
0, -12.959
0, -12.104
0, -11.203
0, -10.278
0, -9.359
0, -8.432
0, -7.581
0, -6.792
0, -5.968
0, -5.131
0, -4.32
0, -2.952
0, -2.012
0, -0.213
0, 0.473
0, 1.381
0, 2.185
0, 3.201
0, 4.083
0, 4.941
0, 5.753
0, 7.174
0, 8.245
0, 11.185
0, 12.176
0, 13.119
0, 14.216
0, 15.101
0, 16.115
0, 17.045
0, 18.241
0, 19.188
0, 20.034
0, 21.003
0, 21.905
0, 22.829
0, 23.788
0, 24.755
0, 25.652
0, 26.514
0, 27.329
0, 28.204
0, 29.42
0, 30.343
0, 32.049
0, 33.005
0, 33.826
0, 34.701
0, 35.399
0, 36.268
0, 37.028
0, 37.937
0, 38.912
0, 39.755
0, 42.047
0, 42.759
0, 43.576
0, 44.629
0, 45.438
0, 46.299
0, 47.11
0, 48.193
0, 49.218
0, 50.731
0, 51.606
0, 52.476
0, 53.386
0, 54.044
0, 54.647
0, 55.208
0, 55.768
0, 56.413
0, 57.051
0, 57.713
0, 58.33
0, 58.97
0, 59.623
0, 60.355
0, 61.128
0, 61.949
0, 62.771
0, 63.602
0, 64.524
0, 65.518
0, 66.524
0, 67.851
0, 69.006
0, 71.111
0, 72.504
0, 73.551
0, 74.592
0, 75.921
0, 77.092
0, 78.172
0, 79.361
0, 80.631
0, 82.475
0, 84.142
0, 86.482
0, 87.544
0, 88.702
0, 90.002
0, 91.184
0, 92.391
0, 93.312
0, 94.306
0, 95.61
0, 96.557
0, 97.526
0, 99.482
0, 100.968
0, 102.083
0, 103.37
0, 104.477
0, 105.809
0, 107.301
0, 108.456
0, 110.249
0, 111.748
0, 113.224
0, 114.448
0, 115.709
0, 117.029
0, 117.823
0, 118.758
0, 120.047
0, 121.352
0, 122.552
0, 123.582
0, 124.677
0, 125.655
0, 126.826
0, 127.748
0, 128.864
0, 129.897
0, 131.081
0, 132.368
0, 133.826
0, 135.239
0, 136.772
0, 138.952
0, 141.133
0, 143.988
0, 145.971
0, 147.779
0, 149.389
0, 150.898
0, 152.177
0, 153.513
0, 154.846
0, 156.719
0, 158.135
0, 162.352
0, 163.619
0, 165.157
0, 166.938
0, 168.285
0, 169.513
0, 170.75
0, 172.494
0, 173.983
0, 175.778
0, 177.684
0, 178.955
0, -179.813
0, -178.453
0, -177.023
0, -175.476
0, -174.178
0, -172.836
0, -170.973
0, -169.656
0, -168.127
0, -166.938
0, -165.706
0, -164.498
0, -163.277
0, -162.049
0, -160.935
0, -159.685
0, -158.571
0, -157.379
0, -155.578
0, -154.188
0, -153.089
0, -151.899
0, -150.746
0, -149.643
0, -148.541
0, -147.43
0, -146.351
0, -144.919
0, -143.574
0, -141.838
0, -140.126
0, -138.14
0, -136.896
0, -135.393
0, -133.983
0, -132.734
0, -131.292
0, -130.028
0, -128.433
0, -127.172
0, -125.134
0, -123.047
0, -121.539
0, -120.139
0, -118.141
0, -116.331
0, -114.798
0, -113.222
0, -111.877
0, -110.423
0, -109.019
0, -107.586
0, -105.959
0, -104.374
0, -102.92
0, -101.441
0, -100.072
0, -98.686
0, -97.434
0, -96.291
0, -95.616
0, -95.084
0, -94.783
0, -94.896
0, -95.294
0, -96.524
0, -98.976
0, -102.417
0, -106.479
0, -110.908
0, -114.163
0, -117.675
0, -120.653
0, -121.976
0, -123.868
0, -128.174
0, -131.936
0, -133.725
0, -137.826
0, -144.338
0, -152.801
0, -160.97
0, -171.759
0, 174.488
0, 159.085
0, 136.725
0, 125.128
0, 102.95
0, 93.993
0, 84.66
0, 77.153
0, 71.537
0, 67.124
0, 64.465
0, 61.967
0, 59.703
0, 55.892
0, 51.397
0, 48.028
0, 46.176
0, 44.309
0, 42.767
0, 42.191
0, 41.06
0, 39.656
0, 38.944
0, 38.017
0, 36.879
0, 37.284
0, 39.547
0, 42.278
0, 44.449
0, 45.302
0, 45.097
0, 46.134
0, 48.199
0, 50.251
0, 52.24
0, 53.392
0, 54.202
0, 55.623
0, 56.35
0, 56.96
0, 57.074
0, 56.714
0, 56.772
0, 57.162
0, 57.397
0, 57.397
0, 57.055
0, 56.346
0, 55.533
0, 55.051
0, 54.121
0, 52.89
0, 51.78
0, 50.972
0, 49.869
0, 48.244
0, 46.833
0, 46.372
0, 45.82
0, 44.531
0, 43.701
0, 43.979
0, 44.104
0, 43.527
0, 42.708
0, 41.664
0, 40.073
0, 38.611
0, 37.145
0, 36.205
0, 36.054
0, 35.784
0, 35.887
0, 36.789
0, 37.147
0, 36.429
0, 35.731
0, 36.369
0, 37.146
0, 37.165
0, 36.183
0, 34.819
0, 33.211
0, 31.685
0, 30.367
0, 28.885
0, 27.538
0, 25.821
0, 23.796
0, 21.674
0, 19.555
0, 16.837
0, 13.968
0, 11.26
0, 8.842
0, 7.088
