0.02277747202981,-0.053896897499432043,0.692,2.693479368140249,-0.0062320404052734375,-0.0008602210879325867,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.8027349201196785,0.8670691213081534,0.0020000000000000018,-0.00022689280275933754,-0.9013674600598393,0.4335345606540767,0.0016000000000000016,-0.00022689280275933754,0,0,0,0,0,0,0,0
0.023349298632526962,-0.053838942687934065,0.689,2.6930255825347307,-0.007353871822357178,-0.0044997849464416505,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.8033067467223955,0.8670111664966554,0.0050000000000000044,0.00022689280275889345,-0.9053596568973268,0.433129950210841,0.023444444444444466,0.0027479239445268432,0,0,0,0,0,0,0,0
0.024167656167941046,-0.0531570658850168,0.687,2.693985513623327,-0.00662526273727417,-0.014539791107177734,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.8041251042578097,0.8663292896937381,0.006999999999999895,-0.000733038285837484,-0.9062136410766578,0.42970584946975227,0.015744927536231246,-0.004906651714517385,0,0,0,0,0,0,0,0
0.025654910940722274,-0.051062288480085254,0.685,2.6945440189839656,-0.00651147747039795,-0.037981639862060546,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.8056123590305908,0.8642345122888065,0.008999999999999897,-0.00129154364647599,-0.9094797586239286,0.42271761394278723,0.0161743589743589,-0.0034396411873933203,0,0,0,0,0,0,0,0
0.025162355920337373,-0.048312936381323925,0.678,2.692885956194571,0.024490676879882812,-0.03399345397949219,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.8051198040102059,0.8614851601900453,0.015999999999999903,0.00036651914291851995,-0.8993071801723723,0.4125864813296181,0.059026415094339584,0.009751780214962915,0,0,0,0,0,0,0,0
0.02071725790528107,-0.04474693480055872,0.671,2.691978384983534,0.08328009796142578,-0.019270692825317383,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.8006747059951496,0.85791915860928,0.02299999999999991,0.001274090353955426,-0.8777897543704775,0.4108711654891641,0.053907246376811546,0.005220052141072408,0,0,0,0,0,0,0,0
0.010903923527375676,-0.03978824228232084,0.666,2.691332613160296,0.1648975830078125,-0.003012277603149414,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.7908613716172441,0.8529604660910421,0.027999999999999914,0.001919862177193643,-0.8483804524898974,0.4027056798758874,0.04637260273972599,0.004573718985021932,0,0,0,0,0,0,0,0
-0.006506026291863946,-0.03230608437156132,0.657,2.6907566545071373,0.28396502685546876,0.012605453491210937,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.7734514217980046,0.8454783081802827,0.03699999999999992,0.002495820830352269,-0.790003767458783,0.3811716101414777,0.07959999999999998,0.005238481083488582,0,0,0,0,0,0,0,0
-0.030089072154325516,-0.022709221914843272,0.651,2.6909311874323376,0.38112344360351563,0.024563804626464843,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.7498683759355431,0.8358814457235646,0.04299999999999993,0.0023212879051519586,-0.7459644059074352,0.3654578813016052,0.06721249999999998,0.0015031648182755042,0,0,0,0,0,0,0,0
-0.06043238339879456,-0.010287163351988725,0.646,2.6921703712012532,0.4908656311035156,0.030518016815185546,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.719525064691074,0.8234593871607101,0.04799999999999993,0.0010821041362363282,-0.6884696462880502,0.3416051694352087,0.06662580645161287,-0.004913946358516722,0,0,0,0,0,0,0,0
-0.09726434374335843,0.005209012650212064,0.643,2.692624156806772,0.598600830078125,0.030661380767822266,-1.7799574480898686,0.8131722238087213,0.694,2.6932524753374896,-1.68269310434651,0.8079632111585093,0.050999999999999934,0.0006283185307176531,-0.6545177678167714,0.32537781426374357,0.05601739130434778,-0.0013446623628418034,0,0,0,0,0,0,0,0
