-0.05863142299541614,0.29269864813121954,0.718,0.11702432634622058,-0.012111515998840331,-0.017632577896118166,0,0,1.5,undefined,0.05863142299541614,-0.29269864813121954,0.782,0,0.02931571149770807,-0.14634932406560977,0.6256,0,0,0,0,0,0,0,0,0
-0.05949396659146018,0.29149615115935884,0.718,0.11683234012850104,-0.014955669403076173,-0.01640346145629883,0,0,1.5,undefined,0.05949396659146018,-0.29149615115935884,0.782,0,0.04651866432991977,-0.12236619001572135,0.6256,0,0,0,0,0,0,0,0,0
-0.06052177552810517,0.2903525741988138,0.718,0.11693705988362076,-0.017311578750610353,-0.015239590644836426,0,0,1.5,undefined,0.06052177552810517,-0.2903525741988138,0.782,0,0.3899940155897986,0.2550756490913667,0.6256,0,0,0,0,0,0,0,0,0
-0.06143674845332884,0.2893527952691307,0.718,0.11719885927142,-0.015380537986755372,-0.013293007850646972,0,0,1.5,undefined,0.06143674845332884,-0.2893527952691307,0.782,0,0.13746521550275909,-0.028035522504875093,0.6256,0,0,0,0,0,0,0,0,0
-0.06226101746262859,0.2884718150745429,0.718,0.1179842574348174,-0.013824423789978028,-0.011678315162658692,0,0,1.5,undefined,0.06226101746262859,-0.2884718150745429,0.782,0,0.17537758535877068,0.009935626515597318,0.6256,0,0,0,0,0,0,0,0,0
-0.06300988888988036,0.287700091130854,0.718,0.11936306754389286,-0.01251758098602295,-0.01017313003540039,0,0,1.5,undefined,0.06300988888988036,-0.287700091130854,0.782,0,Infinity,Infinity,NaN,NaN,0,0,0,0,0,0,0,0
-0.06390188512886606,0.28684638729561335,0.718,0.12123056984352694,-0.014809624671936035,-0.011121160507202148,0,0,1.5,undefined,0.06390188512886606,-0.28684638729561335,0.782,0,Infinity,Infinity,NaN,NaN,0,0,0,0,0,0,0,0
-0.06491298384017344,0.2859277026423086,0.718,0.12362167091875916,-0.016721668243408202,-0.011844989776611328,0,0,1.5,undefined,0.06491298384017344,-0.2859277026423086,0.782,0,0.05457427622993556,-0.12286762453011296,0.6256,0,0,0,0,0,0,0,0,0
-0.06604294050225115,0.28496967974775517,0.718,0.12613494504163086,-0.01859196662902832,-0.012170702934265136,0,0,1.5,undefined,0.06604294050225115,-0.28496967974775517,0.782,0,Infinity,Infinity,NaN,NaN,0,0,0,0,0,0,0,0
-0.06730910932841729,0.28421653549821274,0.718,0.1293288975727806,-0.02026283836364746,-0.00881813907623291,0,0,1.5,undefined,0.06730910932841729,-0.28421653549821274,0.782,0,Infinity,Infinity,NaN,NaN,0,0,0,0,0,0,0,0
-0.06871608260602721,0.28364461542118596,0.718,0.13273228961416944,-0.022034744262695312,-0.005785324573516846,0,0,1.5,undefined,0.06871608260602721,-0.28364461542118596,0.782,0,0.06513558175073075,-0.1293115560256322,0.6256,0,0,0,0,0,0,0,0,0
-0.07023240163514867,0.28321029911508233,0.718,0.13664182713863665,-0.023406902313232423,-0.0034473302364349365,0,0,1.5,undefined,0.07023240163514867,-0.28321029911508233,0.782,0,Infinity,Infinity,NaN,NaN,0,0,0,0,0,0,0,0
-0.07185495632874617,0.28290216212332536,0.718,0.14083061734342311,-0.024741065979003905,-0.0012636793851852417,0,0,1.5,undefined,0.07185495632874617,-0.28290216212332536,0.782,0,Infinity,Infinity,NaN,NaN,0,0,0,0,0,0,0,0
-0.0731487807309617,0.28191677714633934,0.718,0.14491468779308986,-0.021289939880371093,-0.011910315513610839,0,0,1.5,undefined,0.0731487807309617,-0.28191677714633934,0.782,0,0.06676362641717673,-0.11796607244349573,0.6256,0,0,0,0,0,0,0,0,0
-0.07414177874915634,0.28032508296215264,0.718,0.14927801092307574,-0.0181866455078125,-0.02147420310974121,0,0,1.5,undefined,0.07414177874915634,-0.28032508296215264,0.782,0,Infinity,Infinity,NaN,NaN,0,0,0,0,0,0,0,0
-0.07488005614742377,0.27819391973366164,0.718,0.15317009515502306,-0.01570533561706543,-0.02996493339538574,0,0,1.5,undefined,0.07488005614742377,-0.27819391973366164,0.782,0,Infinity,Infinity,NaN,NaN,0,0,0,0,0,0,0,0
-0.07564364524943205,0.2762149174273051,0.719,0.1565909404889319,-0.015848840713500977,-0.0275899600982666,0,0,1.5,undefined,0.07564364524943205,-0.2762149174273051,0.781,0,0.05354277472488661,-0.09736329358278223,0.6042117647058823,0,0,0,0,0,0,0,0,0
-0.07643131975375056,0.27437098767204376,0.719,0.15940092058464278,-0.015984017372131346,-0.025477941513061524,0,0,1.5,undefined,0.07643131975375056,-0.27437098767204376,0.781,0,0.08416333929545478,-0.029622924779111562,0.6248,0,0,0,0,0,0,0,0,0
