-0.1337590188321306,-0.2398896388142101,0.694,0.1966462468222014,-0.01936806297302246,-0.010384782791137696,0,0,1.5,undefined,0.1337590188321306,0.2398896388142101,0.806,0,0.0668795094160653,0.11994481940710505,0.6448,0,0,0,0,0,0,0,0,0
-0.1348740422222821,-0.2413654418515031,0.69,0.19561650256352453,-0.020728174209594726,-0.01844258499145508,0,0,1.5,undefined,0.1348740422222821,0.2413654418515031,0.81,0,0.07225502341426489,0.12705964763010402,0.6692121212121214,0,0,0,0,0,0,0,0,0
-0.13700310415026104,-0.24336331782033852,0.687,0.19565140914856452,-0.03715179443359375,-0.023189159393310548,0,0,1.5,undefined,0.13700310415026104,0.24336331782033852,0.813,0,0.08340498557098304,0.13566679069201712,0.6718285714285707,0,0,0,0,0,0,0,0,0
-0.138876341100526,-0.2443677223266145,0.687,0.19531979659068557,-0.03049139595031738,-0.009316110610961914,0,0,1.5,undefined,0.138876341100526,0.2443677223266145,0.813,0,0.07894009710957796,0.12727866662992454,0.6504,0,0,0,0,0,0,0,0,0
-0.14044411071544122,-0.24355821426939483,0.695,0.19570376902612444,-0.02071274948120117,0.016475833892822266,0,0,1.5,undefined,0.14044411071544122,0.24355821426939483,0.805,0,0.07893188655169409,0.11728184015014376,0.5995555555555563,0,0,0,0,0,0,0,0,0
-0.1412952061369103,-0.24059619038679236,0.696,0.1968556863324408,-0.003882943153381348,0.04606475067138672,0,0,1.5,undefined,0.1412952061369103,0.24059619038679236,0.804,0,0.07446662098530357,0.10700696238684664,0.6387128205128206,0,0,0,0,0,0,0,0,0
-0.14078845467860468,-0.23500874087109788,0.707,0.1982170431489959,0.023846927642822265,0.08070632934570313,0,0,1.5,undefined,0.14078845467860468,0.23500874087109788,0.793,0,0.06738807462054021,0.08435848347803931,0.5691457627118645,0,0,0,0,0,0,0,0,0
-0.1385108551210178,-0.2270698425667549,0.722,0.19959585325807164,0.05694514465332031,0.11002410125732422,0,0,1.5,undefined,0.1385108551210178,0.2270698425667549,0.778,0,0.05660209668502621,0.06942993070369413,0.5390666666666667,0,0,0,0,0,0,0,0,0
-0.13528100983803387,-0.21696606638157015,0.734,0.20123646275494603,0.07753546142578124,0.13894187927246093,0,0,1.5,undefined,0.13528100983803387,0.21696606638157015,0.766,0,0.05125723174446081,0.05723199457028279,0.5519304347826086,0,0,0,0,0,0,0,0,0
-0.13037430370031072,-0.20443825055871614,0.748,0.20261527286402198,0.10967642974853516,0.1694137420654297,0,0,1.5,undefined,0.13037430370031072,0.20443825055871614,0.752,0,0.040298062745762586,0.03867223342430154,0.5305855072463768,0,0,0,0,0,0,0,0,0
-0.12467657914997397,-0.18695844075985962,0.763,0.20301669859198054,0.13647994995117188,0.23963510131835938,0,0,1.5,undefined,0.12467657914997397,0.18695844075985962,0.737,0,0.030173715500505335,-0.005197125258776358,0.5049225806451613,0,0,0,0,0,0,0,0,0
-0.11639139780420486,-0.16815433924785572,0.779,0.20462240150381536,0.17859605407714843,0.2512112731933594,0,0,1.5,undefined,0.11639139780420486,0.16815433924785572,0.721,0,0.016169416713418545,-0.011305953987686121,0.49564057971014486,0,0,0,0,0,0,0,0,0
-0.10608357482482171,-0.1483617566745865,0.799,0.20587903856525133,0.21171871948242188,0.25927713012695314,0,0,1.5,undefined,0.10608357482482171,0.1483617566745865,0.701,0,0.0007557288213369054,-0.02621627964305781,0.45935072463768106,0,0,0,0,0,0,0,0,0
-0.09434021967251557,-0.128585522844128,0.817,0.20584413198021154,0.2330724792480469,0.25436888122558593,0,0,1.5,undefined,0.09434021967251557,0.128585522844128,0.683,0,-0.01912302408805104,-0.04734726826600824,0.4447870967741942,0,0,0,0,0,0,0,0,0
-0.08221468973549069,-0.10784852656061156,0.831,0.20591394515029113,0.24162080383300782,0.2673125,0,0,1.5,undefined,0.08221468973549069,0.10784852656061156,0.669,0,-0.03748405287223076,-0.08048219411285634,0.4444592592592592,0,0,0,0,0,0,0,0,0
-0.06967034023586696,-0.08771193398795066,0.844,0.2063153708782499,0.24594764709472655,0.2571953430175781,0,0,1.5,undefined,0.06967034023586696,0.08771193398795066,0.656,0,-0.029731334659541586,-0.059788259482955755,0.45788823529411765,0,0,0,0,0,0,0,0,0
-0.05641780869395637,-0.0683810207534294,0.857,0.20687387623888814,0.2539726104736328,0.24309158325195312,0,0,1.5,undefined,0.05641780869395637,0.0683810207534294,0.643,0,-0.04541627088585842,-0.07320345203729228,0.4421777777777778,0,0,0,0,0,0,0,0,0
-0.043259976214283194,-0.04971326376852088,0.868,0.20673424989872852,0.25067494201660157,0.2335062255859375,0,0,1.5,undefined,0.043259976214283194,0.04971326376852088,0.632,0,-0.04511264041293973,-0.06983488905368135,0.44980289855072464,0,0,0,0,0,0,0,0,0
-0.030175683459708617,-0.03456793059339708,0.884,0.206577170266049,0.23871728515625,0.18205636596679686,0,0,1.5,undefined,0.030175683459708617,0.03456793059339708,0.616,0,-0.05128175919914715,-0.05954018849016131,0.4116405797101449,0,0,0,0,0,0,0,0,0
-0.017875310826933895,-0.0218119374771406,0.899,0.20504128052429402,0.2198286895751953,0.14942762756347655,0,0,1.5,undefined,0.017875310826933895,0.0218119374771406,0.601,0,-0.05939774810194817,-0.059960659685076786,0.39746666666666663,0,0,0,0,0,0,0,0,0
-0.006498733447596238,-0.011411853008713052,0.912,0.2056695990550119,0.19883705139160157,0.11798808288574218,0,0,1.5,undefined,0.006498733447596238,0.011411853008713052,0.588,0,-0.05055876952982593,-0.04348366219766566,0.40891351351351346,0,0,0,0,0,0,0,0,0
